Date,Sales,Price,Quantity,Store,Region,Discount
25-10-2025,2136,17,45,Flipkart,North,20%
25-10-2025,2348,43,20,Flipkart,South,10%
25-10-2025,1345,101,28,Flipkart,South,20%
25-10-2025,1846,34,32,Flipkart,West,20%
25-10-2025,1004,37,39,Flipkart,West,10%
25-10-2025,2324,40,57,Myntra,East,15%
25-10-2025,909,41,55,Myntra,East,5%
25-10-2025,1413,16,25,Myntra,East,10%
25-10-2025,1273,33,30,Myntra,South,20%
26-10-2025,1074,84,11,Ajio,East,5%
26-10-2025,1945,83,19,Ajio,East,15%
26-10-2025,754,12,37,Ajio,East,10%
26-10-2025,1024,53,8,Ajio,South,5%
26-10-2025,1276,109,10,Ajio,South,10%
26-10-2025,1932,50,16,Ajio,West,15%
26-10-2025,1589,27,15,Amazon,East,10%
26-10-2025,1124,66,16,Amazon,East,5%
26-10-2025,2312,53,11,Amazon,North,10%
26-10-2025,1149,67,44,Amazon,North,10%
26-10-2025,2214,56,16,Amazon,South,10%
26-10-2025,1172,89,51,Amazon,South,20%
26-10-2025,1809,96,20,Flipkart,East,5%
26-10-2025,2115,65,20,Flipkart,North,20%
26-10-2025,443,28,43,Flipkart,North,10%
26-10-2025,1372,38,34,Flipkart,South,10%
26-10-2025,830,77,10,Flipkart,West,5%
26-10-2025,1167,90,50,Myntra,East,20%
26-10-2025,616,14,23,Myntra,North,5%
26-10-2025,754,47,8,Myntra,South,10%
26-10-2025,1591,110,15,Myntra,South,10%
27-10-2025,2084,77,33,Ajio,East,5%
27-10-2025,1219,106,13,Ajio,East,20%
27-10-2025,1904,109,56,Ajio,East,10%
27-10-2025,1373,50,35,Ajio,East,5%
27-10-2025,1965,116,36,Ajio,North,20%
27-10-2025,2334,97,41,Ajio,South,10%
27-10-2025,1583,78,21,Ajio,South,5%
27-10-2025,823,112,10,Ajio,West,10%
27-10-2025,2054,54,46,Amazon,North,10%
27-10-2025,1494,87,12,Amazon,North,20%
27-10-2025,589,13,31,Amazon,West,5%
27-10-2025,914,92,44,Amazon,West,20%
27-10-2025,508,72,53,Flipkart,North,20%
27-10-2025,1309,22,27,Flipkart,North,15%
27-10-2025,508,86,37,Flipkart,West,15%
27-10-2025,1769,63,50,Myntra,South,10%
27-10-2025,1035,109,33,Myntra,South,15%
27-10-2025,766,66,34,Myntra,South,5%
28-10-2025,2143,111,36,Ajio,North,10%
28-10-2025,506,47,57,Ajio,North,10%
28-10-2025,1778,18,20,Amazon,East,20%
28-10-2025,421,99,12,Amazon,West,10%
28-10-2025,2026,108,20,Amazon,West,20%
28-10-2025,843,90,25,Flipkart,South,15%
28-10-2025,1812,41,9,Flipkart,South,5%
28-10-2025,1383,63,39,Flipkart,South,5%
28-10-2025,2361,84,8,Flipkart,West,10%
28-10-2025,795,33,45,Myntra,East,20%
28-10-2025,1809,54,19,Myntra,South,10%
28-10-2025,2334,93,46,Myntra,South,5%
28-10-2025,1432,42,33,Myntra,South,10%
28-10-2025,881,116,52,Myntra,South,10%
28-10-2025,1231,51,44,Myntra,South,5%
28-10-2025,1139,79,35,Myntra,West,15%
28-10-2025,789,75,18,Myntra,West,10%
28-10-2025,2256,94,25,Myntra,West,20%
29-10-2025,2117,42,8,Ajio,East,15%
29-10-2025,1080,113,30,Ajio,West,10%
29-10-2025,931,9,12,Ajio,West,5%
29-10-2025,1261,11,41,Ajio,West,15%
29-10-2025,959,62,39,Amazon,East,10%
29-10-2025,444,69,56,Amazon,North,15%
29-10-2025,1562,82,13,Amazon,North,15%
29-10-2025,736,56,18,Amazon,North,5%
29-10-2025,1296,35,44,Amazon,South,5%
29-10-2025,2093,107,19,Amazon,West,15%
29-10-2025,1379,101,48,Amazon,West,15%
29-10-2025,568,32,42,Amazon,West,10%
29-10-2025,2314,20,39,Amazon,West,15%
29-10-2025,1739,96,37,Flipkart,East,15%
29-10-2025,814,23,33,Flipkart,East,15%
29-10-2025,596,102,42,Flipkart,South,20%
29-10-2025,1296,69,15,Myntra,East,20%
29-10-2025,619,100,28,Myntra,East,15%
29-10-2025,1737,14,19,Myntra,East,5%
29-10-2025,618,53,20,Myntra,South,20%
29-10-2025,1681,71,38,Myntra,South,15%
29-10-2025,1201,30,33,Myntra,South,20%
30-10-2025,1437,14,21,Ajio,East,5%
30-10-2025,1965,74,52,Ajio,East,20%
30-10-2025,1995,112,39,Ajio,North,15%
30-10-2025,487,14,9,Ajio,South,10%
30-10-2025,826,58,27,Ajio,South,15%
30-10-2025,1029,42,37,Ajio,South,20%
30-10-2025,2173,30,13,Ajio,South,10%
30-10-2025,656,31,23,Amazon,East,20%
30-10-2025,576,100,10,Amazon,West,10%
30-10-2025,928,19,18,Flipkart,East,10%
30-10-2025,2360,73,17,Flipkart,North,10%
30-10-2025,1918,19,28,Flipkart,North,15%
30-10-2025,1038,61,14,Flipkart,South,20%
30-10-2025,2244,93,55,Flipkart,West,10%
30-10-2025,1218,91,39,Myntra,North,20%
30-10-2025,2245,22,28,Myntra,South,15%
30-10-2025,1933,43,11,Myntra,South,20%
30-10-2025,505,47,49,Myntra,West,20%
30-10-2025,1299,51,48,Myntra,West,20%
30-10-2025,2155,28,16,Myntra,West,20%
31-10-2025,1454,114,27,Ajio,East,20%
31-10-2025,2064,91,11,Ajio,East,20%
31-10-2025,2343,35,23,Ajio,East,5%
31-10-2025,1737,34,17,Ajio,South,20%
31-10-2025,916,42,29,Ajio,West,10%
31-10-2025,1727,31,10,Ajio,West,15%
31-10-2025,1389,50,50,Ajio,West,5%
31-10-2025,2261,23,37,Amazon,East,20%
31-10-2025,1744,96,9,Amazon,North,5%
31-10-2025,775,98,47,Amazon,North,10%
31-10-2025,2120,20,50,Amazon,South,15%
31-10-2025,483,114,21,Amazon,South,5%
31-10-2025,671,89,23,Amazon,South,5%
31-10-2025,2150,8,19,Amazon,West,20%
31-10-2025,881,90,10,Amazon,West,15%
31-10-2025,2247,104,19,Flipkart,East,20%
31-10-2025,1926,39,56,Flipkart,East,15%
31-10-2025,1074,11,42,Flipkart,South,20%
31-10-2025,1373,91,36,Flipkart,South,20%
31-10-2025,1732,86,51,Flipkart,West,5%
31-10-2025,713,83,20,Flipkart,West,10%
31-10-2025,1501,65,25,Flipkart,West,5%
31-10-2025,958,44,51,Flipkart,West,10%
31-10-2025,1744,41,23,Flipkart,West,10%
31-10-2025,1444,98,19,Myntra,South,20%
31-10-2025,1062,66,12,Myntra,West,20%
31-10-2025,1919,47,34,Myntra,West,10%
31-10-2025,872,79,44,Myntra,West,20%
31-10-2025,2350,14,15,Myntra,West,20%
01-11-2025,2185,28,8,Ajio,East,20%
01-11-2025,1151,42,51,Ajio,North,5%
01-11-2025,561,14,11,Ajio,South,20%
01-11-2025,593,87,11,Ajio,West,20%
01-11-2025,482,109,30,Amazon,South,15%
01-11-2025,968,24,31,Amazon,West,5%
01-11-2025,2360,81,19,Amazon,West,20%
01-11-2025,594,35,55,Flipkart,East,15%
01-11-2025,1225,83,56,Flipkart,North,5%
01-11-2025,760,57,21,Flipkart,North,10%
01-11-2025,1339,23,49,Flipkart,North,20%
01-11-2025,2131,49,13,Myntra,North,5%
01-11-2025,2311,82,10,Myntra,North,15%
01-11-2025,961,112,51,Myntra,North,5%
02-11-2025,1817,97,30,Ajio,East,20%
02-11-2025,443,90,11,Ajio,North,5%
02-11-2025,1965,23,50,Ajio,South,10%
02-11-2025,783,101,47,Ajio,West,15%
02-11-2025,1347,20,36,Ajio,West,15%
02-11-2025,1850,33,10,Ajio,West,15%
02-11-2025,1741,95,50,Ajio,West,15%
02-11-2025,2215,48,13,Amazon,East,15%
02-11-2025,2244,89,33,Amazon,North,20%
02-11-2025,1135,73,8,Amazon,North,10%
02-11-2025,1590,20,12,Flipkart,East,10%
02-11-2025,1874,50,42,Flipkart,East,5%
02-11-2025,2092,42,54,Flipkart,East,15%
02-11-2025,1750,11,28,Flipkart,North,5%
02-11-2025,417,91,11,Flipkart,South,20%
02-11-2025,1716,17,28,Flipkart,South,10%
02-11-2025,2236,64,46,Myntra,East,5%
02-11-2025,2160,59,16,Myntra,East,5%
02-11-2025,1800,29,47,Myntra,South,15%
02-11-2025,1209,78,39,Myntra,South,15%
02-11-2025,1605,30,33,Myntra,West,20%
02-11-2025,2093,45,47,Myntra,West,5%
03-11-2025,2271,59,24,Ajio,East,15%
03-11-2025,512,102,13,Ajio,East,20%
03-11-2025,1417,86,42,Ajio,East,10%
03-11-2025,2282,84,17,Ajio,North,5%
03-11-2025,1043,38,14,Ajio,North,5%
03-11-2025,1170,63,16,Ajio,South,10%
03-11-2025,1973,95,50,Amazon,East,15%
03-11-2025,1745,43,22,Amazon,East,10%
03-11-2025,1706,70,19,Amazon,North,20%
03-11-2025,2213,98,12,Amazon,North,20%
03-11-2025,1289,96,53,Amazon,South,5%
03-11-2025,2148,107,22,Amazon,West,15%
03-11-2025,536,56,31,Flipkart,North,20%
03-11-2025,1072,24,40,Flipkart,North,10%
03-11-2025,689,12,54,Flipkart,North,20%
03-11-2025,1207,114,25,Flipkart,West,15%
03-11-2025,658,30,33,Flipkart,West,5%
03-11-2025,1989,27,36,Myntra,East,5%
03-11-2025,631,26,34,Myntra,East,15%
03-11-2025,1639,105,11,Myntra,North,5%
03-11-2025,514,97,37,Myntra,North,5%
04-11-2025,2207,62,33,Ajio,East,10%
04-11-2025,792,40,16,Ajio,East,20%
04-11-2025,835,45,46,Ajio,West,15%
04-11-2025,1279,77,43,Ajio,West,15%
04-11-2025,1088,8,51,Amazon,East,10%
04-11-2025,1932,34,19,Amazon,East,20%
04-11-2025,1119,110,56,Amazon,East,20%
04-11-2025,2117,13,15,Amazon,East,10%
04-11-2025,1290,50,14,Amazon,North,20%
04-11-2025,629,10,36,Amazon,North,5%
04-11-2025,1268,100,13,Amazon,South,5%
04-11-2025,1510,58,42,Amazon,South,20%
04-11-2025,1519,14,29,Amazon,West,20%
04-11-2025,903,50,10,Amazon,West,5%
04-11-2025,2026,99,9,Flipkart,East,20%
04-11-2025,1691,38,33,Flipkart,North,20%
04-11-2025,517,112,22,Flipkart,South,20%
04-11-2025,2198,96,38,Myntra,East,20%
04-11-2025,677,9,36,Myntra,East,15%
04-11-2025,1718,37,50,Myntra,East,15%
04-11-2025,838,67,37,Myntra,East,5%
04-11-2025,1130,68,46,Myntra,East,10%
04-11-2025,552,42,10,Myntra,North,5%
04-11-2025,849,41,43,Myntra,South,20%
04-11-2025,1602,113,40,Myntra,West,5%
05-11-2025,2042,64,29,Ajio,East,10%
05-11-2025,935,86,34,Ajio,North,20%
05-11-2025,1110,39,51,Ajio,North,10%
05-11-2025,1056,9,26,Ajio,North,20%
05-11-2025,953,117,21,Ajio,South,20%
05-11-2025,1217,29,10,Ajio,West,5%
05-11-2025,661,68,23,Amazon,East,10%
05-11-2025,870,17,52,Amazon,North,15%
05-11-2025,1583,97,12,Amazon,North,20%
05-11-2025,1884,61,44,Amazon,North,15%
05-11-2025,1576,81,33,Amazon,West,5%
05-11-2025,883,38,12,Flipkart,East,10%
05-11-2025,2197,77,9,Flipkart,East,15%
05-11-2025,574,25,19,Flipkart,North,15%
05-11-2025,1837,23,50,Flipkart,South,10%
05-11-2025,646,34,54,Flipkart,West,10%
05-11-2025,1735,107,27,Flipkart,West,15%
05-11-2025,1334,50,51,Flipkart,West,5%
05-11-2025,827,70,22,Myntra,East,10%
05-11-2025,2035,113,48,Myntra,East,20%
05-11-2025,529,113,13,Myntra,East,10%
05-11-2025,2055,111,46,Myntra,North,10%
05-11-2025,1804,29,15,Myntra,South,15%
05-11-2025,772,31,32,Myntra,South,15%
06-11-2025,1937,98,49,Ajio,East,10%
06-11-2025,1023,63,38,Ajio,East,5%
06-11-2025,1286,28,17,Ajio,North,20%
06-11-2025,1364,19,27,Ajio,North,5%
06-11-2025,2248,12,32,Ajio,North,5%
06-11-2025,801,88,44,Ajio,South,20%
06-11-2025,670,86,19,Ajio,South,10%
06-11-2025,1824,51,52,Ajio,West,5%
06-11-2025,933,21,11,Ajio,West,5%
06-11-2025,759,47,24,Amazon,North,10%
06-11-2025,824,25,30,Amazon,South,5%
06-11-2025,1852,109,48,Amazon,South,5%
06-11-2025,1036,87,27,Amazon,South,15%
06-11-2025,2357,85,26,Amazon,West,20%
06-11-2025,1811,23,27,Flipkart,East,5%
06-11-2025,2000,35,45,Flipkart,East,5%
06-11-2025,1317,56,30,Flipkart,North,10%
06-11-2025,1121,93,53,Flipkart,South,5%
06-11-2025,2318,98,32,Flipkart,West,20%
06-11-2025,2344,22,55,Flipkart,West,5%
06-11-2025,1782,37,34,Flipkart,West,15%
06-11-2025,1408,103,35,Flipkart,West,15%
06-11-2025,870,96,28,Myntra,South,20%
06-11-2025,1828,20,35,Myntra,South,5%
06-11-2025,1572,42,26,Myntra,South,15%
06-11-2025,2151,112,56,Myntra,West,5%
06-11-2025,2281,102,44,Myntra,West,10%
06-11-2025,634,54,8,Myntra,West,5%
07-11-2025,964,63,52,Ajio,South,15%
07-11-2025,943,106,33,Ajio,South,5%
07-11-2025,1427,36,27,Amazon,North,5%
07-11-2025,1003,64,9,Amazon,North,5%
07-11-2025,1814,87,49,Amazon,North,15%
07-11-2025,759,102,13,Amazon,West,10%
07-11-2025,1408,51,25,Flipkart,East,20%
07-11-2025,588,73,10,Flipkart,East,15%
07-11-2025,421,91,56,Flipkart,North,10%
07-11-2025,922,48,40,Flipkart,South,20%
07-11-2025,827,109,55,Flipkart,West,10%
07-11-2025,549,8,40,Flipkart,West,10%
07-11-2025,1855,21,8,Myntra,East,5%
07-11-2025,1809,94,12,Myntra,East,20%
07-11-2025,1146,96,44,Myntra,North,20%
07-11-2025,677,42,29,Myntra,West,10%
08-11-2025,1229,50,35,Ajio,East,20%
08-11-2025,481,43,26,Ajio,North,15%
08-11-2025,2078,84,49,Ajio,North,20%
08-11-2025,2022,110,32,Ajio,North,5%
08-11-2025,976,99,8,Amazon,East,20%
08-11-2025,897,39,56,Amazon,North,15%
08-11-2025,1707,40,14,Amazon,South,15%
08-11-2025,1968,83,32,Flipkart,South,10%
08-11-2025,977,14,57,Flipkart,South,5%
08-11-2025,571,86,13,Flipkart,West,15%
08-11-2025,871,63,57,Myntra,South,15%
08-11-2025,1023,91,57,Myntra,West,20%
08-11-2025,997,63,18,Myntra,West,20%
08-11-2025,1061,39,33,Myntra,West,15%
09-11-2025,1817,56,34,Ajio,East,10%
09-11-2025,1027,77,48,Ajio,North,20%
09-11-2025,1479,116,9,Ajio,North,20%
09-11-2025,1522,45,39,Ajio,North,20%
09-11-2025,2237,10,36,Ajio,South,5%
09-11-2025,580,68,35,Ajio,West,15%
09-11-2025,2141,61,27,Ajio,West,20%
09-11-2025,1108,116,19,Amazon,East,10%
09-11-2025,2300,13,57,Amazon,East,5%
09-11-2025,420,20,26,Amazon,North,15%
09-11-2025,1877,63,11,Amazon,South,5%
09-11-2025,822,30,20,Amazon,West,15%
09-11-2025,1662,39,57,Amazon,West,10%
09-11-2025,964,23,44,Flipkart,East,10%
09-11-2025,2040,10,37,Flipkart,East,15%
09-11-2025,1234,29,11,Flipkart,East,15%
09-11-2025,1688,64,9,Flipkart,North,5%
09-11-2025,1254,95,56,Flipkart,North,10%
09-11-2025,1802,35,47,Flipkart,West,5%
09-11-2025,1803,94,40,Flipkart,West,20%
09-11-2025,1147,52,44,Flipkart,West,10%
09-11-2025,1601,85,40,Flipkart,West,10%
09-11-2025,541,31,13,Myntra,East,10%
09-11-2025,898,53,29,Myntra,East,15%
09-11-2025,1544,82,38,Myntra,North,10%
09-11-2025,1634,72,8,Myntra,South,15%
09-11-2025,2068,71,19,Myntra,South,10%
09-11-2025,1342,23,52,Myntra,South,10%
09-11-2025,2043,88,49,Myntra,West,5%
10-11-2025,1331,116,35,Ajio,East,15%
10-11-2025,1740,84,57,Ajio,East,15%
10-11-2025,981,19,24,Ajio,North,15%
10-11-2025,1543,49,25,Ajio,South,5%
10-11-2025,955,16,52,Ajio,South,5%
10-11-2025,1021,48,32,Ajio,West,20%
10-11-2025,1743,67,49,Ajio,West,15%
10-11-2025,1854,107,44,Amazon,East,5%
10-11-2025,1021,48,37,Amazon,North,20%
10-11-2025,2327,46,12,Amazon,South,15%
10-11-2025,2296,104,47,Amazon,South,10%
10-11-2025,1614,73,43,Amazon,West,5%
10-11-2025,2308,52,46,Flipkart,North,20%
10-11-2025,2029,37,55,Flipkart,North,20%
10-11-2025,947,23,35,Flipkart,South,10%
10-11-2025,1995,53,21,Flipkart,South,15%
10-11-2025,599,31,16,Flipkart,West,5%
10-11-2025,1686,113,25,Flipkart,West,5%
10-11-2025,510,18,44,Flipkart,West,15%
10-11-2025,964,56,20,Myntra,East,5%
10-11-2025,437,33,10,Myntra,South,20%
10-11-2025,1032,115,33,Myntra,West,20%
11-11-2025,540,22,37,Ajio,South,10%
11-11-2025,1010,57,41,Ajio,South,15%
11-11-2025,1659,73,16,Ajio,West,10%
11-11-2025,2154,48,48,Amazon,North,15%
11-11-2025,708,32,23,Amazon,North,5%
11-11-2025,2345,37,28,Amazon,North,10%
11-11-2025,1677,54,37,Amazon,South,15%
11-11-2025,1724,87,53,Flipkart,East,10%
11-11-2025,1535,69,46,Flipkart,North,10%
11-11-2025,433,102,34,Flipkart,North,10%
11-11-2025,711,56,48,Flipkart,North,20%
11-11-2025,856,97,35,Flipkart,North,10%
11-11-2025,1169,43,22,Flipkart,West,5%
11-11-2025,1883,70,35,Myntra,East,5%
11-11-2025,848,105,30,Myntra,East,20%
11-11-2025,791,45,32,Myntra,South,10%
11-11-2025,1813,60,17,Myntra,West,5%
12-11-2025,1109,37,27,Ajio,East,15%
12-11-2025,1976,98,17,Ajio,East,20%
12-11-2025,1544,13,55,Ajio,East,5%
12-11-2025,883,77,19,Ajio,West,20%
12-11-2025,1697,43,13,Amazon,East,5%
12-11-2025,901,47,8,Amazon,North,20%
12-11-2025,1936,47,24,Amazon,North,15%
12-11-2025,1617,35,35,Amazon,South,20%
12-11-2025,1605,19,18,Flipkart,East,15%
12-11-2025,1253,39,23,Flipkart,East,5%
12-11-2025,990,58,43,Flipkart,East,15%
12-11-2025,986,92,35,Flipkart,North,20%
12-11-2025,1033,87,53,Flipkart,South,10%
12-11-2025,1922,68,23,Flipkart,South,5%
12-11-2025,906,19,20,Flipkart,West,10%
12-11-2025,651,38,28,Flipkart,West,10%
12-11-2025,2216,59,47,Flipkart,West,15%
12-11-2025,1611,29,13,Flipkart,West,5%
12-11-2025,671,64,50,Myntra,East,20%
12-11-2025,2361,110,15,Myntra,North,5%
12-11-2025,2313,9,9,Myntra,North,20%
12-11-2025,1762,56,33,Myntra,North,20%
12-11-2025,1540,113,19,Myntra,South,10%
13-11-2025,1152,20,32,Ajio,East,5%
13-11-2025,2304,24,35,Ajio,North,20%
13-11-2025,1091,47,24,Ajio,South,20%
13-11-2025,1349,10,27,Ajio,West,15%
13-11-2025,2355,17,30,Amazon,North,20%
13-11-2025,589,93,32,Amazon,North,10%
13-11-2025,1219,61,40,Amazon,North,20%
13-11-2025,953,22,29,Amazon,South,5%
13-11-2025,902,45,42,Flipkart,East,15%
13-11-2025,941,84,28,Flipkart,North,10%
13-11-2025,1541,53,11,Flipkart,West,15%
13-11-2025,796,24,14,Myntra,North,15%
13-11-2025,1367,105,25,Myntra,South,10%
13-11-2025,1416,63,45,Myntra,West,5%
14-11-2025,1941,67,54,Ajio,East,5%
14-11-2025,2325,100,43,Ajio,East,20%
14-11-2025,427,100,45,Ajio,East,5%
14-11-2025,1664,40,32,Ajio,East,15%
14-11-2025,1568,56,32,Ajio,North,20%
14-11-2025,1713,73,34,Ajio,West,10%
14-11-2025,915,75,55,Ajio,West,15%
14-11-2025,1164,48,19,Ajio,West,15%
14-11-2025,1903,54,13,Ajio,West,10%
14-11-2025,1033,114,48,Amazon,East,15%
14-11-2025,2316,88,30,Amazon,East,20%
14-11-2025,1113,64,55,Amazon,North,15%
14-11-2025,1090,69,28,Amazon,North,10%
14-11-2025,1206,16,19,Amazon,South,10%
14-11-2025,1399,16,11,Amazon,South,15%
14-11-2025,535,20,12,Amazon,South,15%
14-11-2025,672,24,23,Amazon,South,15%
14-11-2025,764,65,10,Flipkart,East,10%
14-11-2025,526,14,18,Flipkart,East,20%
14-11-2025,1145,95,31,Flipkart,East,20%
14-11-2025,1902,78,22,Flipkart,North,10%
14-11-2025,559,95,48,Flipkart,West,15%
14-11-2025,1713,116,46,Flipkart,West,15%
14-11-2025,1221,88,14,Flipkart,West,5%
14-11-2025,2038,98,34,Myntra,East,20%
14-11-2025,2105,74,51,Myntra,East,20%
14-11-2025,2109,110,43,Myntra,North,10%
14-11-2025,800,81,57,Myntra,North,20%
14-11-2025,730,56,43,Myntra,West,20%
14-11-2025,2153,19,53,Myntra,West,20%
15-11-2025,645,109,9,Ajio,East,15%
15-11-2025,1741,95,18,Ajio,South,10%
15-11-2025,1851,67,22,Ajio,South,15%
15-11-2025,1931,22,51,Ajio,South,15%
15-11-2025,1458,70,28,Ajio,West,15%
15-11-2025,976,63,34,Ajio,West,5%
15-11-2025,1521,32,55,Amazon,East,20%
15-11-2025,1764,93,23,Amazon,North,20%
15-11-2025,1638,35,53,Amazon,North,15%
15-11-2025,1973,61,32,Amazon,South,20%
15-11-2025,2083,8,15,Amazon,West,5%
15-11-2025,676,32,16,Flipkart,East,10%
15-11-2025,1782,11,55,Flipkart,North,10%
15-11-2025,1141,9,31,Flipkart,West,20%
15-11-2025,2136,72,48,Flipkart,West,20%
15-11-2025,1122,27,50,Flipkart,West,15%
15-11-2025,1521,82,52,Flipkart,West,10%
15-11-2025,1776,15,52,Myntra,East,10%
15-11-2025,1294,47,25,Myntra,West,10%
15-11-2025,1173,100,24,Myntra,West,15%
16-11-2025,2209,116,40,Ajio,East,5%
16-11-2025,2363,93,12,Ajio,East,10%
16-11-2025,637,63,41,Ajio,East,5%
16-11-2025,1840,85,48,Ajio,West,10%
16-11-2025,1981,15,47,Amazon,East,5%
16-11-2025,510,96,48,Amazon,North,15%
16-11-2025,1528,107,23,Amazon,North,15%
16-11-2025,2286,68,33,Amazon,North,10%
16-11-2025,1596,35,18,Amazon,South,5%
16-11-2025,824,61,36,Amazon,South,10%
16-11-2025,2206,112,16,Amazon,West,15%
16-11-2025,2361,39,51,Amazon,West,20%
16-11-2025,1079,78,41,Flipkart,East,5%
16-11-2025,1604,87,28,Flipkart,East,20%
16-11-2025,1424,32,31,Flipkart,North,5%
16-11-2025,1936,105,23,Flipkart,North,10%
16-11-2025,977,92,48,Flipkart,North,5%
16-11-2025,968,94,14,Flipkart,West,20%
16-11-2025,916,65,38,Myntra,East,15%
16-11-2025,1972,8,56,Myntra,East,20%
16-11-2025,920,59,43,Myntra,South,5%
17-11-2025,853,26,40,Ajio,North,10%
17-11-2025,812,43,54,Ajio,North,20%
17-11-2025,1789,26,54,Ajio,South,5%
17-11-2025,1547,77,8,Ajio,West,10%
17-11-2025,555,31,41,Amazon,South,20%
17-11-2025,2132,12,39,Amazon,South,20%
17-11-2025,2367,64,27,Amazon,West,10%
17-11-2025,1334,111,44,Flipkart,North,5%
17-11-2025,1237,37,36,Flipkart,South,15%
17-11-2025,2150,97,14,Flipkart,West,20%
17-11-2025,1134,71,31,Flipkart,West,10%
17-11-2025,2264,18,33,Flipkart,West,5%
17-11-2025,1866,46,24,Myntra,East,20%
17-11-2025,2338,81,44,Myntra,East,5%
17-11-2025,1844,34,49,Myntra,North,5%
17-11-2025,1941,113,41,Myntra,South,20%
18-11-2025,1475,9,56,Ajio,North,10%
18-11-2025,690,90,14,Ajio,West,10%
18-11-2025,1154,52,16,Ajio,West,10%
18-11-2025,1106,80,57,Amazon,East,5%
18-11-2025,2015,15,29,Amazon,North,20%
18-11-2025,1876,85,36,Amazon,North,5%
18-11-2025,2067,100,18,Amazon,North,5%
18-11-2025,1185,22,30,Amazon,South,20%
18-11-2025,2352,47,45,Amazon,South,15%
18-11-2025,833,114,29,Amazon,South,20%
18-11-2025,646,78,46,Amazon,West,10%
18-11-2025,778,86,42,Flipkart,East,15%
18-11-2025,724,25,35,Flipkart,North,5%
18-11-2025,883,99,18,Flipkart,West,10%
18-11-2025,746,18,15,Myntra,East,10%
18-11-2025,791,116,32,Myntra,East,5%
18-11-2025,2006,79,55,Myntra,North,15%
18-11-2025,1009,65,46,Myntra,North,10%
19-11-2025,1462,110,37,Ajio,South,15%
19-11-2025,543,25,32,Ajio,West,10%
19-11-2025,1545,18,50,Amazon,East,20%
19-11-2025,945,52,40,Amazon,East,20%
19-11-2025,1579,100,38,Amazon,East,10%
19-11-2025,1700,107,22,Amazon,East,5%
19-11-2025,1576,85,18,Amazon,North,5%
19-11-2025,1066,101,11,Amazon,South,5%
19-11-2025,1367,31,56,Amazon,South,10%
19-11-2025,1592,116,45,Amazon,West,20%
19-11-2025,1414,78,43,Amazon,West,15%
19-11-2025,2290,10,21,Flipkart,East,5%
19-11-2025,1649,110,16,Flipkart,East,15%
19-11-2025,1263,97,47,Flipkart,West,5%
19-11-2025,903,74,40,Flipkart,West,15%
19-11-2025,2272,20,39,Flipkart,West,15%
19-11-2025,2030,56,45,Flipkart,West,10%
19-11-2025,1622,68,48,Myntra,East,5%
19-11-2025,1815,37,9,Myntra,North,15%
19-11-2025,1415,19,42,Myntra,North,5%
19-11-2025,537,94,10,Myntra,South,5%
19-11-2025,724,89,53,Myntra,South,20%
19-11-2025,733,19,37,Myntra,West,15%
20-11-2025,1610,71,14,Ajio,East,15%
20-11-2025,692,68,53,Ajio,North,10%
20-11-2025,865,51,20,Ajio,South,20%
20-11-2025,1067,56,40,Ajio,West,10%
20-11-2025,2090,20,57,Ajio,West,20%
20-11-2025,2029,112,48,Amazon,North,5%
20-11-2025,2329,22,42,Amazon,South,5%
20-11-2025,1261,53,45,Amazon,South,10%
20-11-2025,1240,83,31,Amazon,West,20%
20-11-2025,1938,76,12,Flipkart,East,10%
20-11-2025,2342,54,50,Flipkart,North,5%
20-11-2025,1212,62,14,Flipkart,South,15%
20-11-2025,851,55,31,Myntra,East,15%
20-11-2025,1117,65,54,Myntra,East,5%
20-11-2025,1572,44,15,Myntra,North,15%
20-11-2025,587,108,24,Myntra,North,10%
20-11-2025,1615,107,13,Myntra,North,5%
20-11-2025,1232,14,44,Myntra,South,15%
20-11-2025,1170,61,48,Myntra,West,20%
21-11-2025,2206,29,20,Ajio,East,15%
21-11-2025,1993,117,48,Ajio,East,10%
21-11-2025,2134,47,26,Ajio,North,15%
21-11-2025,1309,106,54,Ajio,South,5%
21-11-2025,1242,53,49,Ajio,South,15%
21-11-2025,449,94,26,Ajio,South,5%
21-11-2025,695,78,14,Ajio,West,10%
21-11-2025,937,112,40,Amazon,East,5%
21-11-2025,2210,45,37,Amazon,East,15%
21-11-2025,882,98,45,Amazon,East,5%
21-11-2025,2247,58,23,Amazon,North,5%
21-11-2025,1890,39,24,Amazon,North,15%
21-11-2025,1600,58,21,Flipkart,North,20%
21-11-2025,1017,9,40,Flipkart,South,15%
21-11-2025,1922,20,17,Myntra,North,10%
21-11-2025,2149,38,23,Myntra,South,20%
21-11-2025,1704,76,18,Myntra,West,20%
21-11-2025,2251,73,17,Myntra,West,20%
21-11-2025,1166,104,42,Myntra,West,5%
22-11-2025,982,50,43,Ajio,North,15%
22-11-2025,1925,103,8,Ajio,North,20%
22-11-2025,882,37,14,Ajio,South,20%
22-11-2025,1423,56,10,Ajio,South,10%
22-11-2025,1055,68,23,Ajio,South,15%
22-11-2025,1354,36,10,Ajio,South,5%
22-11-2025,1656,34,54,Ajio,South,10%
22-11-2025,569,9,39,Amazon,East,10%
22-11-2025,1611,91,17,Amazon,East,15%
22-11-2025,929,31,24,Amazon,South,10%
22-11-2025,1437,16,28,Flipkart,East,15%
